date,price,market_caps,total_volumes
13/4/2021,59911.020594847316,1118532902101.5269,55994558889
14/4/2021,63576.676041048275,1187737045885.1743,71993120011.18321
15/4/2021,62807.12323259299,1173412921929.8884,80157135507.58896
16/4/2021,63179.772446084695,1179561609816.9358,60495376851.28074
17/4/2021,61497.299569441195,1149602869702.2644,86260673269.76614
18/4/2021,60273.86667694734,1125592412523.221,63808212132.53643
19/4/2021,56288.94534001195,1053618163309.5769,102065957642.22952
20/4/2021,55721.166052695626,1043148020633.034,66156275209.79711
21/4/2021,56294.728558586925,1055145534127.332,68166802215.759544
22/4/2021,54190.07026283405,1012699264345.6595,56115370322.140594
23/4/2021,51965.56643,9.71175E+11,77897442831.71704
24/4/2021,51191.1247,956744203682.2198,91138220375
25/4/2021,50133.1074,937014999515.3855,49296256745.65119
26/4/2021,48981.44139,915533819859.1393,46233432154.225266
27/4/2021,53978.80554728962,1008389773189.793,60226926859.91649
28/4/2021,54991.81484262107,1027617870421.6592,48468560013.13787
29/4/2021,54810.61385,1024625833392.2412,48072930663.01449
30/4/2021,53596.70402266675,1001973605935.3958,46958036373.360306
1/5/2021,57828.511814425874,1082721727348.0433,53879045974
2/5/2021,57812.96915967891,1080897634123.2937,43967070045.82312
3/5/2021,56600.74528738432,1057850321948.5465,39072664393.929405
4/5/2021,57200.30029871162,1069571255195.5189,54132470274.07509
5/5/2021,53464.37021950372,999775008412.3738,71296763919.13268
6/5/2021,57432.100227087576,1070969079353.5304,72158368257.54709
7/5/2021,56507.759439869595,1056801053574.5111,87510802710.77629
8/5/2021,57361.56904328887,1072831991777.4056,68154805947
9/5/2021,58771.881689509355,1099271802311.4957,66812167538.22713
10/5/2021,58213.926293744385,1088903483393.3053,67906284081
11/5/2021,55901.66759456145,1045714370754.1615,76672978747.69038
12/5/2021,56928.97235660158,1064993057463.8884,67726708140.565094
13/5/2021,50004.76218313686,9.35512E+11,75523928654.34041
14/5/2021,49972.795398372444,934964766185.9642,104203551167.93765
15/5/2021,49913.26314398822,935962705739.4398,56820196964.51265
16/5/2021,46780.902304688214,875321252276.1078,62896879696.14898
17/5/2021,46585.06413538846,8.71696E+11,70636455913.96016
18/5/2021,43780.82559782485,819256623328.7307,84054878923.85199
19/5/2021,43091.04144756922,800545278567.6873,65037066859.11668
20/5/2021,37287.39140242737,697785056487.6051,141151477374.61298
21/5/2021,40437.73009625558,759679496751.2783,95001812130.50996
22/5/2021,37339.63420134628,698762712553.7339,88706010988.29123
23/5/2021,37520.31767547438,702143968883.5249,61178935273.653305
24/5/2021,34977.527801962424,654558962027.5841,84358034875.51308
25/5/2021,38642.4423,723143072419.7241,71163197727
26/5/2021,38210.80521759389,715248689989.8947,48724794157.985054
27/5/2021,39406.934244116186,737668726732.3829,47026386118.47242
28/5/2021,38642.89555434217,723137484747.1467,40836817155.71973
29/5/2021,35710.220936529884,668521654364.6696,49991590067.73797
30/5/2021,34775.07941347281,654239808356.6592,43184025044.772804
31/5/2021,35714.75202018067,668664301773.5417,30650274657.695255
1/6/2021,37340.67927,699138611681.2975,37950798680.48171
2/6/2021,36680.06820180283,688726381047.1788,33536905027.710236
3/6/2021,37685.71798174826,704531333543.3906,31240691604.199257
4/6/2021,39151.316183800314,733150718114.4554,33396718844.557133
5/6/2021,36938.72031139185,691747462828.3618,39345490149.31464
6/6/2021,35546.98596483364,662913486273.3402,34068172835.766655
7/6/2021,35834.47447,671131079523.7289,27689283070.836933
8/6/2021,33451.38340714534,626527049947.8439,33345528753.340153
9/6/2021,33557.15068309184,629018966290.4011,46727462986.366455
10/6/2021,37553.64375851888,705292677171.4633,54511387836.11497
11/6/2021,36903.304906778896,691681868464.4717,42952476854.83458
12/6/2021,37289.43252210222,698528023663.5321,36358044262.709755
13/6/2021,35666.14977877309,668148892256.3638,35710196743.32056
14/6/2021,39147.70567879997,733402631079.1185,38185633278.287155
15/6/2021,40624.51305316154,761104314502.2867,45836408439.45157
16/6/2021,40378.20254971114,756522207420.3483,36706248352.237144
17/6/2021,38321.454656574206,7.18016E+11,36563438889.78541
18/6/2021,38193.619141943964,715652442155.1261,36330237284.41833
19/6/2021,35881.11137137543,673761687974.4922,35162612172.75275
20/6/2021,35581.64226773201,666901325910.3705,28858979691.78587
21/6/2021,35787.07740523232,670634370556.6146,35609127163.62243
22/6/2021,31711.935467727006,5.98336E+11,51873870276.52254
23/6/2021,32507.738707026845,606580031922.7239,57443014757.92467
24/6/2021,33702.61779371396,631634847766.2311,39798236962.44067
25/6/2021,34675.44910530336,650340461975.8141,31862051544.349895
26/6/2021,31943.136467863093,598703019611.4526,38635245431
27/6/2021,32023.973901774916,600235334320.8247,36873109419.90242
28/6/2021,34607.293274083386,649262127990.3759,34335452117.32629
29/6/2021,34556.84213,647741224116.9337,32453802891.01519
30/6/2021,35968.993667970346,674231340724.4149,35121257875.54662
1/7/2021,35171.486304850056,660200427590.4775,31024153846.878517
2/7/2021,33677.566235922626,629863895571.7473,29129630236.14075
3/7/2021,33950.78656,633684390025.5607,25084046353.169456
4/7/2021,34729.89077801021,650382046624.6503,22986053604.70427
5/7/2021,35394.213074080915,663571591568.1959,22727930417.748825
6/7/2021,33928.13421837147,636061920914.8282,25894820184.74507
7/7/2021,34149.98981477412,6.40406E+11,26106856611.92326
8/7/2021,33932.25463831538,636246944189.2604,23692220470.135063
9/7/2021,32933.578199292395,617861633771.9894,29065577052.29722
10/7/2021,33971.297749757956,637000370375.4657,24282108111.21572
11/7/2021,33704.53847440508,632185737683.1548,20558304483.59407
12/7/2021,34299.938016517444,643335853171.1349,17798828844.27227
13/7/2021,33262.65435,6.23351E+11,21683885320.611263
14/7/2021,32676.38380096018,6.13002E+11,19932531699.624603
15/7/2021,32878.50187357147,6.16691E+11,21779069066.445965
16/7/2021,31726.038833909817,595342431373.8641,21557729227.284348
17/7/2021,31399.653128682126,588495008675.5178,22671859962.66356
18/7/2021,31588.67135,592581931071.2119,17715455994.789402
19/7/2021,31919.393922554555,597872278369.1111,17742105807.895496
20/7/2021,30928.211908849244,580252472382.7122,20095540828.295692
21/7/2021,29971.903783612062,561743228116.5483,23000299061.896305
22/7/2021,32383.78112696872,605357009416.7555,29070652059.995018
23/7/2021,32409.499767175417,607621607805.3499,19741588059.45234
24/7/2021,33455.55127272261,627747173675.4332,22937379734.633812
25/7/2021,34213.59993217662,642012590040.6406,22120323672.367214
26/7/2021,35456.124660766836,664681184168.7764,20929083220.53677
27/7/2021,37281.91809217662,701921012034.6644,53550491997.72306
28/7/2021,39076.59377063225,732311951673.3547,36401287454.43055
29/7/2021,40031.19824444798,751371299910.5153,41369107422.717026
30/7/2021,39977.75693922764,750407963580.4731,28717414113.01727
31/7/2021,41936.261478677225,7.86532E+11,35530501782.520935
1/8/2021,41754.16660435275,784039345926.1898,28437941447.49927
2/8/2021,39914.82975848789,747403845431.8284,28555173661.663795
3/8/2021,39278.766508103676,737440183775.5553,28057528866.262108
4/8/2021,38368.35401197897,720835141114.3336,28422901237.16951
5/8/2021,39751.58457509862,747085951935.0547,27751046040.329308
6/8/2021,40825.381940449704,768416417393.5968,38527930905.31518
7/8/2021,42802.13717474142,803853127161.2805,40840608016.843094
8/8/2021,44647.57760300116,838457486987.6113,42725276705.46515
9/8/2021,43753.217862646314,821704814136.0109,39633218478.615295
10/8/2021,46311.00189857689,861862844505.6104,42726733997.85781
11/8/2021,45639.51401890709,854344953098.7552,35669862361.54627
12/8/2021,45652.06012506926,857660568377.3856,35679832771.371475
13/8/2021,44495.20979327958,8.36055E+11,35838614930.04035
14/8/2021,47717.27052766495,895084141168.7996,34320865037.164627
15/8/2021,47088.85313451467,886593539912.8141,33294851810.64847
16/8/2021,47025.00323011282,882888202377.7089,32863850458.005253
17/8/2021,46031.75754362583,866391335029.3693,34221605780.00136
18/8/2021,44534.454854219905,836777066605.9799,34488116651.18446
19/8/2021,45015.46554608543,8.47143E+11,34668999387.83819
20/8/2021,46745.03462296988,8.67651E+11,38434805722.952705
21/8/2021,49195.87860189616,923013359587.4719,36497089236.87114
22/8/2021,48933.689151311635,920750216465.3846,42147725293.165855
23/8/2021,49250.54486971799,925630106451.4792,27110183703.24463
24/8/2021,49518.57748790696,930729196214.2946,35800255386.41374
25/8/2021,47940.60791,902489541307.5308,38387146174.87064
26/8/2021,49002.70376627545,921328247353.5629,33517327123.555378
27/8/2021,47229.070650876114,887832142450.1957,33774857002.92822
28/8/2021,49083.10330586219,922969799298.9401,34607868773.39842
29/8/2021,48936.537254142204,920017911098.7555,28491785397.365837
30/8/2021,48907.27073106221,919515378468.8468,26244843557.507874
31/8/2021,47124.25422469402,885729258052.6316,32326073271.91957
1/9/2021,47335.42029920565,890014982634.8986,34868965959.24512
2/9/2021,48823.05520964915,918058330851.4829,39060601275.21267
3/9/2021,49338.78465183332,927323146557.2119,39362789535.46043
4/9/2021,49934.52828,9.37296E+11,42934455726.28852
5/9/2021,50013.02994694588,940538655659.8085,36985805206.72937
6/9/2021,51696.206431317885,9.71284E+11,31765191430.17128
7/9/2021,52739.800166345514,992868819862.2306,37532574716.902405
8/9/2021,46995.16417095979,881943904968.6511,64010507329.271904
9/9/2021,46085.02861578186,866885887154.3109,48151104381.084854
10/9/2021,46518.94118660236,876179332243.7437,38581092903.84418
11/9/2021,44802.60640249699,842222636395.4677,38051987740.157684
12/9/2021,45196.488277558245,849828231595.6722,34160277726.441067
13/9/2021,46195.21830082935,8.69123E+11,27585855039.22065
14/9/2021,45139.83396873267,848992511473.5618,40683028027.85497
15/9/2021,47135.43199562694,886524004596.6061,38645575965.52751
16/9/2021,48186.53275704722,906727769791.0696,30037816650.128475
17/9/2021,47879.47343992101,900990520811.9348,31578783374.768665
18/9/2021,47228.65821623257,892585184977.8329,27731209179.052345
19/9/2021,48266.62707279063,907957032341.1344,27630476158
20/9/2021,47371.03933236471,891560241243.0585,26163167368.59442
21/9/2021,42932.94659595412,805826302811.3501,41220025454
22/9/2021,40386.62363528928,760802031650.6051,45940419565.082825
23/9/2021,43587.22305058473,820460824050.9529,36624234960.05299
24/9/2021,44980.898214810935,846615719473.8734,33594750549.99859
25/9/2021,42752.16815,809772498812.6799,42973070342.650276
26/9/2021,42856.855164224515,808279417023.3408,30898116660.05655
27/9/2021,43336.861233242744,825341135635.7169,30462815705.283737
28/9/2021,42247.355729006355,7.9489E+11,30483144439.45263
29/9/2021,41010.37519836549,775534111089.4891,29691944223.292786
30/9/2021,41587.66786232295,782626384092.2843,30068690311.96594
1/10/2021,43859.32614724109,827840965059.6127,30859918334.565014
2/10/2021,48181.87627260008,906929641888.8245,42089383189.81192
3/10/2021,47777.76202,900582483713.1118,29742127387.956066
4/10/2021,48282.97113857447,910331395887.4816,26034594561.963406
5/10/2021,49260.232321130694,927812140868.0522,32691763060.319107
6/10/2021,51668.99422435564,973040988102.9114,35480330025.02791
7/10/2021,55415.00574202895,1044675252844.3663,48462388015.80152
8/10/2021,53894.59599452107,1015246512238.866,36549815857.28183
9/10/2021,54010.93747374405,1016650501581.1074,33935485256.826164
10/10/2021,55125.460337680444,1038524699061.4408,31927344846.446766
11/10/2021,54711.86959664297,1030788036761.6326,38579271671.06987
12/10/2021,57572.510855596534,1084736227837.6608,41913482915.37917
13/10/2021,56335.035460511535,1061829863954.1321,40021384610.698265
14/10/2021,57487.985880422195,1083366079898.5513,41216945749.34656
15/10/2021,57452.43178503547,1082900149762.5826,35994603913.188385
16/10/2021,61809.02394427028,1164782155730.3254,53653355008.40819
17/10/2021,61165.63564211521,1153847028824.7434,35385452268.77726
18/10/2021,61583.77443961336,1160650121141.9934,29625957541.677635
19/10/2021,62017.972725178704,1173944883529.633,39610183787.235275
20/10/2021,64517.64856042277,1217582580302.557,42550624869
21/10/2021,66237.51755029388,1250376460615.7495,40790757381.601654
22/10/2021,62541.08693293518,1178926819140.8179,48709960685.53348
23/10/2021,61029.27093182092,1151508584004.7793,40766460604.96904
24/10/2021,61572.14043422243,1161166467847.4336,28505039147.788773
25/10/2021,61173.16639,1153315262663.0586,29982535557.40278
26/10/2021,63228.21382584213,1192131994832.5864,30852852368.02752
27/10/2021,60604.18888794746,1143497865064.6724,33233702858.09473
28/10/2021,58641.00147419492,1105754837660.925,43976252157.068634
29/10/2021,60767.55585206728,1145912030969.1882,52318597556.794624
30/10/2021,62283.19805587354,1178047465292.3657,38648967244.95182
31/10/2021,61837.257002978935,1166423768409.5984,31810216329.529858
1/11/2021,61471.86846276259,1159841954948.4832,32494948460.791386
2/11/2021,61121.83120106507,1152831210803.7048,35834742028.38199
3/11/2021,63247.20896127831,1186951581189.4705,37335066460.155334
4/11/2021,63130.94235171542,1187048124213.9268,36561444796.93016
5/11/2021,61601.74357204975,1157101738112.7314,33152275947.43255
6/11/2021,61247.38494217787,1154530569293.3604,31182137447.967434
7/11/2021,61661.35866372036,1162489871875.4807,31423601393.173405
8/11/2021,63153.230193019495,1191631271447.797,24877902989.784378
9/11/2021,67617.01554,1278797895528.3608,105426313891.40913
10/11/2021,67145.37493537061,1268116896159.246,41207912437.79217
11/11/2021,65061.05440696283,1221681091090.6301,48648563669.37678
12/11/2021,65005.64515956679,1228606858156.6921,35457583783.213585
13/11/2021,64432.04794734522,1215930166022.9006,36872626217.741356
14/11/2021,64660.33535267343,1220299721850.586,29677693457.31651
15/11/2021,65648.97779110243,1239021452560.904,26088449436.717113
16/11/2021,63933.835442599324,1206711952537.9358,32107212452.298412
17/11/2021,60448.56251258625,1141910823555.9597,48978396010.968155
18/11/2021,60603.65586738653,1138136620641.4888,39200729529.48786
19/11/2021,56987.32233855049,1075758915731.0365,41828523861.71753
20/11/2021,58459.25551667463,1103594176399.3167,37851259606.14217
21/11/2021,60082.91166841709,1134300362589.2896,29676550711.713173
22/11/2021,59139.779279527174,1120610791475.7502,25743426946.961926
23/11/2021,56386.856853152145,1064619437494.1869,34001467918.52828
24/11/2021,57748.79317378856,1.09038E+12,36421192856.53637
25/11/2021,57198.18384629529,1080039673037.4923,31695369987.85105
26/11/2021,58897.84698299794,1112182356756.767,33721097081.419792
27/11/2021,53827.792865034724,1016487054819.7161,41325811946.27098
28/11/2021,54533.40388242691,1030781591912.8181,28256851067.70268
29/11/2021,57237.66113709043,1080980050980.763,27659464986.73885
30/11/2021,57848.77353712989,1092574224475.6908,30985196646.76598
1/12/2021,57011.28047424234,1076804436724.3245,35723038603.83064
2/12/2021,57169.37199381056,1079838995016.5873,49383073891.00049
3/12/2021,56508.26805402271,1067406204922.5636,36296342256.75686
4/12/2021,53785.96717237922,1016040747069.7008,39527112725.92275
5/12/2021,49161.99070957517,9.30097E+11,55941408415.03649
6/12/2021,49268.46989053938,932015145132.0604,32826574574.44167
7/12/2021,50461.57683653979,953396710269.5476,36126018721.826546
8/12/2021,50647.66340635755,9.56961E+11,30083305920
9/12/2021,50530.45806,9.548E+11,26590164539.05959
10/12/2021,47885.871989417064,904878061656.8508,27269362515.246876
11/12/2021,47303.56415217411,8.9392E+11,29611257204.740986
12/12/2021,49242.302324071476,930603779263.9766,24619129766.774235
13/12/2021,50051.078348674855,945932497231.4797,19871029748.355583
14/12/2021,46696.30469946678,882570058436.5184,29628245402.124134
15/12/2021,48410.564656309325,9.15016E+11,30152105689.95273
16/12/2021,48936.86258244155,925006387197.2257,33782603071.208714
17/12/2021,47694.530502251764,901558072618.6224,24699414443.565502
18/12/2021,46328.69637,875783175210.4042,30617760444.44956
19/12/2021,46970.057050727024,887944269264.0427,23305069269.64378
20/12/2021,46807.04861642627,884905649263.6449,23002876885.701263
21/12/2021,47117.008204210455,890808857615.3627,29356191956.181854
22/12/2021,49145.21725849885,929203956014.2224,25764127608.31085
23/12/2021,48755.89564404483,921888029984.8673,21887790445.928295
24/12/2021,50900.61494951601,960809259355.0854,26419703744.656948
25/12/2021,50888.72103678683,962312381228.0947,22535489970.197155
26/12/2021,50663.48710213215,958099737762.7762,17235296605.82555
27/12/2021,50852.860259540656,961723851972.3851,19632044502.131416
28/12/2021,50774.06781,960280703699.8921,22793878136.833546
29/12/2021,47725.14804631933,902655839568.4547,29538983233.48695
30/12/2021,46506.99464767938,874314106559.5542,26348739119.378136
31/12/2021,47191.86838983951,892648631305.5416,23753871435.216618
1/1/2022,46319.65108805251,876192941903.0961,25895349604.886154
2/1/2022,47816.07767640849,904551946917.3206,18904585811.03402
3/1/2022,47387.212167697246,897536090320.9355,33756128241.98571
4/1/2022,46531.140860530526,880330191985.1965,21890019531.577713
5/1/2022,45938.02427172366,876242689666.1957,24895990583.663242
6/1/2022,43647.147508068054,827723202715.1049,31837641246.01787
7/1/2022,43216.45867693359,819522879407.0583,26366602396.811768
8/1/2022,41527.197042644846,787735561341.1113,79685254648.07628
9/1/2022,41756.66232397826,792892599975.9554,23337017232.770664
10/1/2022,41862.36099,791648558214.5575,18016718173.608612
11/1/2022,41869.85905559219,792407724467.5966,27984634062.049942
12/1/2022,42777.211020482355,809621515508.4065,22813557397.82151
13/1/2022,43981.87732717414,832460077955.3481,28250302540.221024
14/1/2022,42608.41001195019,806510860231.8285,43905745871.292786
15/1/2022,43120.85451108056,816129314317.4397,20238314434.86153
16/1/2022,43226.65026980921,816800318526.6782,14651008624.734596
17/1/2022,43119.79214308028,8.16326E+11,14452346388.550371
18/1/2022,42298.341116872325,800822650383.9624,17694929625.845875
19/1/2022,42395.45879157343,803962100417.9756,18897950050.285973
20/1/2022,41749.55143098559,790507925308.7825,19626113309.554142
21/1/2022,40707.68241,774235809673.4731,20930163211.171124
22/1/2022,36508.799789830824,692855029162.9379,38296960033.31628
23/1/2022,35180.435462830384,666220701468.4846,35517336417.257744
24/1/2022,36306.409440464704,687575973800.0704,22865032968.608204
25/1/2022,36774.00714224005,6.96465E+11,36385158448.60688
26/1/2022,36988.928510667356,700571452648.8236,46168918584.85349
27/1/2022,36870.440166930995,700165819656.2855,26756873749.744743
28/1/2022,37276.839558174994,702311456032.8538,22057410457.280827
29/1/2022,37852.57902803263,717026944842.8334,19214103304.052933
30/1/2022,38232.17873217708,722829009646.1814,14178650231.62196
31/1/2022,37983.151499406464,719570142321.8397,11807185113.633108
1/2/2022,38555.53446121157,727905398095.9747,17731563487.283978
2/2/2022,38835.69494322237,736102274236.6057,17109120250.158987
3/2/2022,37000.98249864199,700645616423.8325,16709908527.231106
4/2/2022,37101.351593780935,703003347951.7092,16136299994.837618
5/2/2022,41673.83955,777355085535.6107,25347215343.882504
6/2/2022,41493.690050910525,786295053042.2418,16752051696.248552
7/2/2022,42475.543220951215,804942041477.0581,13206494654.908047
8/2/2022,43910.929986443094,833392518214.8341,24171856714.475758
9/2/2022,44184.447511676175,837406846076.2306,29024977264.932137
10/2/2022,44383.88805541707,841339973338.8694,19780565063.098923
11/2/2022,43628.13953235228,826942197610.3904,27877618433.98099
12/2/2022,42445.38876793804,8.03707E+11,23279080009.72499
13/2/2022,42254.738123237206,799547462142.6093,15479727288.782782
14/2/2022,42247.83595326771,802059713029.3901,12146423251.39967
15/2/2022,42634.573783663065,808280617642.0496,18090873762.822777
16/2/2022,44574.32057099816,848321283143.9929,19801081788.555756
17/2/2022,44063.28198279571,8.36256E+11,16847003857.433496
18/2/2022,40562.98694982819,770096677778.6456,22270664615
19/2/2022,40073.495362369824,759881874201.3011,20130002755.177864
20/2/2022,40192.75912143141,761447243939.9269,11735183838.17719
21/2/2022,38514.00853622455,730381814665.4404,15998424231.017673
22/2/2022,37059.979402287514,703004241590.1829,25174914104.16337
23/2/2022,38337.20386,727094284067.6588,22212181617.200245
24/2/2022,37372.29268,708829287814.1068,18507851467.85067
25/2/2022,38363.345488570165,727657714638.0917,40839699480.89129
26/2/2022,39316.16207578596,745763194704.1796,22579249141.515377
27/2/2022,39090.202153609054,7.41084E+11,14568201294.74542
28/2/2022,37803.59016044929,717619764688.0872,19424397945.619602
1/3/2022,43225.404677435734,8.19019E+11,30634280854.538326
2/3/2022,44459.59162774341,841254375272.0455,27880763034.093914
3/3/2022,43980.707382090906,834437956671.6672,25615956856.40275
4/3/2022,42491.97839335905,807454920681.7217,22366184128.900482
5/3/2022,39200.29973557414,743810477766.2219,25121267305.979286
6/3/2022,39463.14681149058,748197160856.1006,14818212144.749968
7/3/2022,38442.99174588676,729501899968.2964,16995562040.606796
8/3/2022,38076.49382252028,723198804467.6718,24596395439.058964
9/3/2022,38732.93701302586,735453953725.9198,22556397749.428085
10/3/2022,41986.03444607623,796849504897.2562,29211702119.448605
11/3/2022,39468.35477300189,749384110700.1091,27653455219.04128
12/3/2022,38775.17558840679,738267961692.6816,23624165274.522385
13/3/2022,38903.69354800599,738456528057.6692,12440826653.84724
14/3/2022,37852.52514106289,718551088031.3688,14461647575.513742
15/3/2022,39669.423812004505,751354026218.9767,21250969229.221596
16/3/2022,39331.84654059453,7.47642E+11,20768829817.938637
17/3/2022,41165.63506140341,779761001844.4108,34974203468.766266
18/3/2022,41001.70957801974,778474325709.8895,18861644942.593346
19/3/2022,41837.41313797566,794378970588.3145,30316128166.48974
20/3/2022,42201.939920688186,800887993391.0255,16580741571.959858
21/3/2022,41283.25900104565,784054464871.6631,16856192301.960054
22/3/2022,41061.81589384987,779205413378.8728,21335882483.315796
23/3/2022,42401.895597489434,803937099701.4115,28688623151.357098
24/3/2022,42802.15471016985,8.10894E+11,21851891598.642384
25/3/2022,43936.09623454058,8.34251E+11,26212783703.864426
26/3/2022,44331.77795706412,842031938721.7855,26147756108.07925
27/3/2022,44510.84421762133,845235093872.7649,13676534294.229202
28/3/2022,46715.11762,887283025181.1342,22545392529.67392
29/3/2022,46994.879118357465,892747620147.7012,30051327357.066643
30/3/2022,47459.261237539096,901430001888.9999,26128040680.825665
31/3/2022,47063.36584996355,895356010540.8462,24497248306.346912
1/4/2022,45528.40715313835,865010142444.9791,27736469645.537262
2/4/2022,46270.20070585378,879144224206.3806,32948605532.135277
3/4/2022,45842.14476317382,871050305858.7916,24803837259.76474
4/4/2022,46434.562982661664,8.82347E+11,21510196790.30345
5/4/2022,46622.63571309101,885584977681.2438,28019309650.72574
6/4/2022,45635.45438126673,8.67247E+11,25474063861.60569
7/4/2022,43198.77526936491,820983263462.4961,34113818641.77575
8/4/2022,43515.15032279806,827032889944.6309,22960138784.304127
9/4/2022,42315.70972421807,804272478980.6077,24202906401.166885
10/4/2022,42796.39747810973,812734148492.5116,13949535312
11/4/2022,42274.907370256085,803574629064.9272,14936318818.778025
12/4/2022,39603.965159284155,752680814425.1921,30168665078.21043
13/4/2022,40205.67794073206,764314681923.3135,27804694935.48352
14/4/2022,41205.16871904067,783560801481.9719,25453869985.971855
15/4/2022,39959.457069033735,759703443634.6515,22744792147.00975
16/4/2022,40586.59730938673,771666602547.5923,22053774554.17729
17/4/2022,40450.37930543977,770439827829.2395,15777789210.238447
18/4/2022,39739.11925622209,755627152747.4514,16627779441.567648
19/4/2022,40833.53797,776463403746.4385,30617039399.980103
20/4/2022,41498.12244669832,789141783336.2104,22717772925.289574
21/4/2022,41397.220477279625,787437397453.9304,24937668255.073463
22/4/2022,40528.54148675958,770787243369.5001,32131220615.550182
23/4/2022,39756.848993471016,756144456297.8489,46022063018.95215
24/4/2022,39561.78019075613,752414150959.3553,15010797471.968071
25/4/2022,39469.04986198146,752446283899.8965,16778683767.597218
26/4/2022,40488.877917622376,770112436973.4149,32883645913.964718
27/4/2022,38134.21545068938,7.25435E+11,31053018153.386673
28/4/2022,39237.94931747103,7.46473E+11,28170490245.865635
29/4/2022,39741.766645809636,756090806420.8264,31484572271.03238
30/4/2022,38650.55013809267,735829877665.6912,27758348826.409065
1/5/2022,37820.61176529208,719611115951.2947,20955789685.355682
2/5/2022,38537.65476669535,733294957352.5364,24857664487.014507
3/5/2022,38561.56539902362,733787526677.6703,29825308569.42226
4/5/2022,37758.49611,718542028695.8999,23070122642.32804
5/5/2022,39699.02404125388,755764276888.7715,31748901527.20592
6/5/2022,36612.229548803036,6.96021E+11,37402043365.58407
7/5/2022,36116.394294982965,687093350325.4445,32223287014.454002
8/5/2022,35573.31019883488,678702448510.6605,19130720394.98043
9/5/2022,34070.31219757961,648514321641.9902,30810576501.52256
10/5/2022,30269.586956629482,576197842487.6378,58369928594.32748
11/5/2022,31026.93386836242,590644412746.6844,54071363210.08785
12/5/2022,28913.48836365432,549294001873.1765,65985702701.50493
13/5/2022,29126.11597686014,555266177876.6213,61338080283.57989
14/5/2022,29310.728959858257,558053182541.2809,71541696924.39926
15/5/2022,30189.333177005963,5.73778E+11,25759546763.688618
16/5/2022,31319.309111130002,596346266888.6597,22948123704.172672
17/5/2022,29923.606993639707,569801943005.2971,28418179221.125336
18/5/2022,30502.19328027689,581272773175.8237,24964703223.57502
19/5/2022,28772.200501112577,547927169401.20306,26219431165.241817
20/5/2022,30382.40624219559,578678245847.8763,29190056577.430664
21/5/2022,29256.813374416255,557201657280.7389,25980877919.56809
22/5/2022,29491.507947760598,561696351558.8424,13561006428.368963
23/5/2022,30351.050417138096,5.7809E+11,17199930154.801018
24/5/2022,29163.167775739188,5.55459E+11,26646754324.71057
25/5/2022,29655.02613175249,564885248021.9939,23486436836.56051
26/5/2022,29584.949851985926,563577022957.9133,23108764916.206596
27/5/2022,29346.781442431617,559066076343.6685,31972044691.709656
28/5/2022,28646.65218193245,545752899521.8662,31756305901.005535
29/5/2022,29088.236452817226,554938694217.2793,15406515372.711676
30/5/2022,29492.503214953642,5.61771E+11,14496111397.934435
31/5/2022,31740.94072516695,604926607440.7722,34891305295
1/6/2022,31865.749621173167,607393396318.7885,29770567353.488136
2/6/2022,29833.450330205254,569001624438.0176,35553330791.53566
3/6/2022,30481.013996026013,580863150152.0535,24232399986.261147
4/6/2022,29714.143487149733,566275595800.1772,21997859590.66833
5/6/2022,29872.36031,5.6834E+11,12911383481.843807
6/6/2022,29917.764052456198,570209935092.4275,13395229055.412352
7/6/2022,31372.58476,597966736176.5532,27644798123.298183
8/6/2022,31265.469277693348,597205650752.5386,36111325508.04181
9/6/2022,30229.236836130378,576238781341.3682,27080284928.564884
10/6/2022,30101.187521431468,573819802894.6453,18871591862.340336
11/6/2022,29101.29826,554622874799.0432,25663085729.428833
12/6/2022,28374.14499732395,540789214973.6274,22518366769.839092
13/6/2022,26767.269173221313,514202090511.0678,29834061115.62461
14/6/2022,22525.768350391198,4.29492E+11,64852526179.382835
15/6/2022,22244.848968001315,423044474596.5387,47639470967.891426
16/6/2022,22529.198114649807,429887916884.8431,52027211446.51121
17/6/2022,20408.690490591813,389181727345.57733,27449277945.59262
18/6/2022,20473.05288079512,391441740414.39136,24232922585.240158
19/6/2022,19047.41782828195,362303884192.0101,38920632524
20/6/2022,20516.41197977524,390555374756.5322,32488136325.883087
21/6/2022,20636.75891240637,392793374515.9921,28346447996.779846
22/6/2022,20700.923933039136,395059669321.2376,25340643363
23/6/2022,19983.566482863105,3.81616E+11,24955466738.110855
24/6/2022,21100.270533511088,402495826231.42053,23655104386.978516
25/6/2022,21262.71348295613,407086114490.3726,21955656695.748722
26/6/2022,21525.88036221139,410110791491.05475,16152442749.306295
27/6/2022,21052.80539783573,401645800330.4072,15392697878.417652
28/6/2022,20751.477530790766,395914576106.05786,17719011288
29/6/2022,20282.542479269694,386606940573.39575,18161209601.432373
30/6/2022,20108.529472889782,384067866465.5609,20744333507.35517
1/7/2022,19608.397493423083,365984224323.45276,22816515394.911003
2/7/2022,19407.447430262473,370916529918.7163,28756781114.699898
3/7/2022,19268.227002666128,3.67707E+11,15601715000.679424
4/7/2022,19310.233218521833,368549364135.05225,13976969844.332441
5/7/2022,20257.012328592882,386425176262.77844,18634860046.37241
6/7/2022,20188.779663973284,385301783065.72974,23623270105.54542
7/7/2022,20566.68722,392479833070.6018,21755499642.28282
8/7/2022,21660.596837075183,414055638573.8548,21927087503.433758
